smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,failure
100,0,100,0,100,7867,100,11,100,0,100,0,100,0,1,43224,100,0,100,10,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,3,100,2,100,585,100,31,100,0,100,0,100,0,200,0,100,0,100,236322819,1,42630,100,0,100,0,100,590,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,80,0,100,8242,100,39,64,3697,100,0,100,0,22,31580,100,0,100,39,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,105,100,38,100,78,100,27,100,1205,100,74,100,0,200,0,100,0,100,136052740,22,31223,100,0,100,0,100,591,100,0,100,1.31052E+11,100,5.2985E+11,1
73,124681216,116.2461082,0,85,0,100,23,100,2417,94,2344272112,116.028169,7.876204596,20,70560,100,0,100,21,100,0,100,100,100,0,100,0,4,96,100,1,67,33,88,25440,100,6,50,100302,33,33,100,0,99,856,99,856,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,70445,100,1.20736E+11,100,5.68367E+11,1
100,0,147,51,84,355,100,9,100,0,100,0,140,15,100,3447,100,0,100,9,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,76,100,76,57,38,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,6821,100,14,100,0,100,0,100,0,43,22895,100,0,100,14,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,13,100,97,100,37,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,2.09569E+11,100,4.35103E+11,1
100,0,100,0,100,8069,100,11,100,30,100,0,100,0,68,13183,100,0,100,11,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,126,100,10,100,54,100,26,100,13,100,56,100,56,200,0,100,0,100,235929607,76,9616,100,0,100,0,100,533,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,7956,100,10,100,5,100,0,100,0,1,45494,100,0,100,10,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,385,100,2,100,16,100,31,100,5,100,2,100,5,200,0,100,0,100,85721094,1,45490,100,0,100,0,100,589,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,136,96,83,350,100,8,100,4,100,0,140,15,98,19557,100,0,100,8,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,4743,100,4743,60,34,100,4,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,132,96,100,0,100,9,100,0,100,0,128,18,93,49887,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1836,99,1836,214,28,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,7648,100,11,100,0,100,0,100,0,7,37247,100,0,100,11,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,5819,100,5,100,16,100,34,100,0,100,0,100,0,200,0,100,0,100,1966081,7,37227,100,0,100,0,100,593,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,148,49,88,267,100,16,100,0,100,0,140,15,100,186,100,0,100,16,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,24,100,24,66,30,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
67,134489200,116.2461082,0,90,0,100,37,100,0,87,506981537,116.028169,7.876204596,58,36814,100,0,100,31,100,0,100,100,100,0,100,0,77,23,100,8590065666,69,31,100,30,100,37,98,5319,31,31,100,0,96,2456,96,2456,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,35431,100,1.2584E+11,100,4.91728E+11,1
100,0,132,96,166,395,100,10,100,1,100,0,128,18,96,30914,100,0,100,10,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1103,100,1103,222,27,100,1,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,132,96,100,0,100,8,100,0,100,0,128,18,93,50888,100,0,100,8,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1984,99,1984,181,33,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,9517,100,11,100,0,100,0,100,0,89,4483,100,0,100,11,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,10,100,20,100,31,100,0,100,0,100,0,200,0,100,0,100,1572864,89,4423,100,0,100,0,100,637,100,0,100,1.10334E+11,100,1.05721E+11,0
100,0,100,0,100,8038,100,14,100,0,100,0,100,0,1,56199,100,0,100,14,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,8,100,8,100,64,100,34,100,0,100,0,100,0,200,0,100,0,100,1179648,1,56179,100,0,100,0,100,588,100,0,100,1.31052E+11,100,5.2985E+11,0
79,88153760,116.2461082,0,90,0,100,66,60,28408,80,90248636,116.028169,7.876204596,47,46700,100,0,100,65,100,0,100,100,100,0,100,0,1,239,100,0,65,35,100,30,100,675,99,2384,35,35,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,46362,100,1.23838E+11,100,5.87921E+11,1
100,0,136,96,82,357,100,9,100,0,100,0,128,18,99,13073,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1023,100,1023,68,28,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,6273,100,11,100,0,100,0,100,0,68,12947,100,0,100,11,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,1,100,10,100,23,100,32,100,0,100,0,100,0,200,0,100,0,100,84279301,69,12620,100,0,100,0,100,532,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,136,96,83,350,100,12,100,0,100,0,140,15,98,16743,100,0,100,12,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1329,100,1329,57,37,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
83,208555304,116.2461082,0,96,0,100,4,100,0,86,416449213,116.028169,7.876204596,91,8393,100,0,100,4,100,0,100,100,100,0,100,0,100,0,100,0,58,42,100,30,100,2,100,420,42,42,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,8315,100,1.07141E+11,100,1.93116E+11,0
78,61898200,116.2461082,0,90,0,100,13,100,0,86,438822613,116.028169,7.876204596,54,41171,100,0,100,13,100,0,100,100,100,0,100,0,100,0,100,0,66,34,100,30,100,7,99,3018,34,34,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,40720,100,1.31709E+11,100,5.31683E+11,0
83,222251848,116.2461082,0,89,0,100,23,100,0,92,1468285833,116.028169,7.876204596,23,67630,100,0,100,23,100,0,100,100,100,0,100,0,97,3,100,0,71,29,94,13848,100,80,65,70905,29,29,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,67558,100,1.16143E+11,100,5.77497E+11,0
100,0,136,96,84,332,100,10,100,0,100,0,140,15,97,21032,100,0,100,10,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,6765,99,6765,62,33,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,130,100,161,401,100,11,100,25,100,0,132,17,96,31431,100,0,100,10,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1244,99,1244,222,27,100,25,100,86,100,92,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,165,400,100,16,100,244,100,0,100,0,93,54196,100,0,100,16,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,2258,99,2258,181,33,100,244,100,86,100,252,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,9376,100,15,100,0,100,0,100,0,94,2479,100,0,100,15,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,14,100,28,100,32,100,0,100,0,100,0,200,0,100,0,100,393216,95,2219,100,0,100,0,100,644,100,0,100,68263944541,100,43346427073,0
100,0,133,92,163,405,100,17,100,0,100,0,140,15,96,32058,100,0,100,13,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1105,100,1105,176,34,100,0,100,5,100,1,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
81,118808736,116.2461082,0,90,0,100,18,100,0,89,729243827,116.028169,7.876204596,49,45406,100,0,100,18,100,0,100,100,100,0,100,0,1,294,100,3145776,65,35,100,30,100,445,99,2062,35,35,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,45160,100,1.31702E+11,100,8.19346E+11,1
80,98967312,116.2461082,0,89,0,100,21,100,0,94,2698013915,116.028169,7.876204596,24,67079,100,0,100,21,100,0,100,100,100,0,100,0,100,0,100,0,61,39,90,21981,100,150,81,39892,39,39,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,67005,100,1.17641E+11,100,8.32285E+11,0
100,0,100,0,100,7791,100,37,100,0,100,0,100,0,7,37502,100,0,100,32,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,517,100,28,100,59,100,33,100,0,100,0,100,0,200,0,100,0,100,100663298,7,37343,100,0,100,0,100,530,100,0,100,1.31052E+11,100,5.2985E+11,0
76,35802464,116.2461082,0,97,0,100,3,100,0,90,898708677,116.028169,7.876204596,68,28475,100,0,100,3,100,0,100,100,100,0,100,0,100,0,100,0,64,36,100,30,100,1,99,3206,36,36,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,27616,100,1.9075E+11,100,4.74085E+11,0
100,0,100,0,100,7803,100,21,100,0,100,0,100,0,1,46549,100,0,100,18,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,1,100,5,100,89,100,36,100,0,100,1,100,0,200,0,100,0,100,1835010,1,46228,100,0,100,0,100,591,100,0,100,1.31052E+11,100,5.2985E+11,1
74,27425672,116.2461082,0,88,0,100,42,100,672,89,715257389,116.028169,7.876204596,57,37722,100,0,100,32,100,0,100,100,100,0,100,0,100,0,100,0,76,24,100,30,100,64,98,5366,24,24,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,36332,100,1.2775E+11,100,4.95814E+11,1
80,100021832,116.2461082,0,93,0,100,6,100,0,85,315163489,116.028169,7.876204596,67,29576,100,0,100,6,100,0,100,100,100,0,100,0,100,0,100,0,71,29,100,30,100,4,99,3425,29,29,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,28713,100,1.97722E+11,100,4.82068E+11,0
100,0,100,0,100,6387,100,7,100,0,100,0,100,0,76,9994,100,0,100,7,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,1,100,6,100,20,100,37,100,0,100,0,100,0,200,0,100,0,100,184549383,76,9722,100,0,100,0,100,527,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,136,96,84,330,100,13,100,1,100,0,140,15,97,21149,100,0,100,13,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1099,100,1099,51,42,100,1,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,8006,100,35,100,32,100,0,100,0,1,46011,100,0,100,31,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,3,100,15,100,102,100,27,100,30,100,1,100,96,200,0,100,0,100,17825793,1,45879,100,0,100,0,100,581,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,135,100,83,355,100,7,100,0,100,0,140,15,99,9494,100,0,100,7,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,416,100,416,58,36,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,132,96,162,406,100,13,100,23,100,0,128,18,93,50556,100,0,100,10,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1833,99,1833,187,32,100,23,100,6,100,2,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,7918,100,6,100,0,100,0,100,0,26,29909,100,0,100,6,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,21,100,1,100,40,100,34,100,0,100,0,100,0,200,0,100,0,100,219545603,26,29747,100,0,100,0,100,591,100,0,100,1.31052E+11,100,5.2985E+11,0
80,90285408,116.2461082,0,98,0,100,2,100,0,89,847940858,116.028169,7.876204596,73,24430,100,0,100,2,100,0,100,100,100,0,100,0,100,0,100,0,59,41,100,30,100,1,66,68616,41,41,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,16980,100,70373066120,100,2.0609E+11,0
100,28,147,52,85,316,100,20,100,0,100,0,140,15,100,1309,100,0,100,20,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,79,100,79,60,35,100,0,100,24,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
70,10776272,116.2461082,0,98,0,100,2,100,0,89,758307011,116.028169,7.876204596,64,32278,100,0,100,1,100,0,100,100,100,0,100,0,100,0,100,0,68,32,100,30,100,1,98,4066,32,32,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,31523,100,1.54935E+11,100,3.86827E+11,0
100,0,135,100,84,330,100,17,100,0,100,0,140,15,97,21681,100,0,100,17,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,3133,100,3133,55,39,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,8039,100,2,100,0,100,0,100,0,17,33307,100,0,100,2,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,1,100,168,100,25,100,0,100,0,100,0,200,0,100,0,100,67895297,18,33065,100,0,100,0,100,538,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,7710,100,6,100,0,100,0,100,0,1,40269,100,0,100,6,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,1,100,0,100,407,100,33,100,0,100,0,100,0,200,0,100,0,100,2228225,1,39958,100,0,100,0,100,593,100,0,100,1.31052E+11,100,5.2985E+11,0
66,204945714,116.2461082,0,90,0,100,9,96,21568,87,476598554,116.028169,7.876204596,54,41013,100,0,100,8,100,0,100,100,100,0,100,0,1,138,100,0,71,29,100,30,100,1,98,5054,29,29,100,0,99,608,99,608,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,40244,100,1.3185E+11,100,4.99459E+11,1
68,232291320,116.2461082,0,91,0,100,22,100,1620,89,778420201,116.028169,7.876204596,27,64784,100,0,100,21,100,0,100,100,100,0,100,0,20,80,100,0,72,28,79,43569,100,863,99,3075,28,28,100,0,100,32,100,32,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,64480,100,1.3367E+11,100,6.46969E+11,1
100,0,130,100,100,0,100,6,100,0,100,0,128,18,94,48020,100,0,100,6,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1762,99,1762,222,27,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
72,17447992,116.2461082,0,89,0,100,23,100,32,93,1891742884,116.028169,7.876204596,20,70216,100,0,100,22,100,0,100,100,100,0,100,0,63,37,100,0,68,32,93,15292,100,67,56,89008,32,32,100,0,100,56,100,56,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,70108,100,1.18864E+11,100,6.08859E+11,1
84,242076192,116.2461082,0,96,0,100,4,100,0,88,691070874,116.028169,7.876204596,77,20803,100,0,100,4,100,0,100,100,100,0,100,0,100,0,100,0,61,39,100,30,100,2,99,3904,39,39,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,20064,100,1.95305E+11,100,3.76719E+11,0
100,0,100,0,100,7913,100,6,100,0,100,0,100,0,22,31210,100,0,100,6,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,4103,100,0,100,164,100,34,100,0,100,0,100,0,200,0,100,0,100,34996226,24,30544,100,0,100,0,100,595,100,0,100,1.31052E+11,100,5.2985E+11,0
48,214788322,116.2461082,0,84,0,100,21,54,50826,95,3452499305,116.028169,7.876204596,23,68022,100,0,100,20,100,0,100,100,100,0,100,0,1,744,100,1,63,37,91,19383,100,16,64,73562,37,37,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,67960,100,1.15421E+11,100,5.43525E+11,1
100,0,100,0,100,7841,100,28,100,1,100,0,100,0,1,43164,100,0,100,26,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,495,100,4,100,102,100,27,100,1,100,1,100,0,200,0,100,0,100,1572866,1,43094,100,0,100,0,100,587,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,138,96,97,151,100,2,100,0,100,0,133,18,95,38288,100,0,100,2,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1239,100,1239,64,31,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,148,49,83,360,100,15,100,0,100,0,140,15,100,5892,100,0,100,15,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,479,100,479,53,41,100,0,100,40,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,148,48,83,347,100,9,100,0,100,0,140,15,99,11988,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,850,100,850,56,38,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,7926,100,24,100,0,100,0,100,0,44,22739,100,0,100,24,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,378,100,23,100,503,100,37,100,0,100,0,100,0,200,0,100,0,100,34340871,46,21996,100,0,100,0,100,593,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,130,100,100,0,100,9,100,0,100,0,140,15,96,33818,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1200,99,1200,200,30,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
67,85533074,116.2461082,0,91,0,100,17,64,12301,84,229513164,116.028169,7.876204596,25,65780,100,0,100,15,100,0,100,100,100,0,100,0,1,144,100,0,73,27,71,58879,100,925,99,3090,27,27,100,0,100,56,100,56,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,65433,100,1.32712E+11,100,6.58447E+11,1
73,22067080,116.2461082,0,88,0,100,12,100,32,90,961195315,116.028169,7.876204596,25,65898,100,0,100,12,100,0,100,100,100,0,100,0,78,22,100,0,61,39,87,26070,100,173,90,20762,39,39,100,0,100,24,100,24,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,65784,100,1.1665E+11,100,8.74516E+11,1
84,243625312,116.2461082,0,90,0,100,9,100,56,83,4493325987,116.028169,7.876204596,61,34541,100,0,100,9,100,0,100,100,100,0,100,0,100,0,100,0,77,23,100,30,100,4,100,1726,23,23,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,34317,100,91145375808,100,4.63059E+11,1
64,213523708,116.2461082,0,89,0,100,26,100,0,88,690816338,116.028169,7.876204596,25,66425,100,0,100,24,100,0,100,100,100,0,100,0,3,97,100,0,63,37,34,133850,100,208,86,28151,37,37,100,0,100,16,100,16,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,66263,100,1.22033E+11,100,7.77066E+11,1
78,56269680,116.2461082,0,95,0,100,4,100,0,81,117280724,116.028169,7.876204596,63,33124,100,0,100,4,100,0,100,100,100,0,100,0,100,0,100,0,80,20,100,30,100,0,98,4443,20,20,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,32293,100,1.28529E+11,100,4.16939E+11,0
100,0,138,92,93,154,100,7,100,0,100,0,133,18,95,35172,100,0,100,4,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1058,100,1058,66,29,100,0,100,8,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
58,96478690,116.2461082,0,89,0,100,18,100,0,88,688224550,116.028169,7.876204596,27,64583,100,0,100,17,100,0,100,100,100,0,100,0,28,72,100,0,65,35,78,44209,100,51,66,68430,35,35,100,0,100,32,100,32,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,64514,100,1.07558E+11,100,5.96318E+11,1
100,0,134,100,130,538,100,22,100,0,100,0,113,42,91,66923,100,0,100,22,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,982,100,982,187,32,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,7973,100,17,100,0,100,0,100,0,2,39373,100,0,100,16,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,57,100,7,100,22,100,34,100,0,100,1,100,0,200,0,100,0,100,286785546,2,39290,100,0,100,0,100,582,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,147,51,84,350,100,10,100,0,100,0,140,15,100,7674,100,0,100,10,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,366,100,366,51,43,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,138,96,82,342,100,9,100,0,100,0,133,18,95,35996,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1415,100,1415,56,38,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
79,80480920,116.2461082,0,93,0,100,12,100,0,85,284989365,116.028169,7.876204596,99,1136,100,0,100,12,100,0,100,100,100,0,100,0,100,0,100,0,61,39,100,30,100,9,100,72,39,39,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,1130,100,41639962133,100,35589540575,0
100,0,100,0,100,7943,100,7,100,0,100,0,100,0,8,36990,100,0,100,7,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,289412,100,4,100,14,100,26,100,0,100,0,100,0,200,0,100,0,100,134873090,8,36913,100,0,100,0,100,593,100,0,100,1.31052E+11,100,5.2985E+11,0
100,131073,138,96,82,369,100,15,64,45,100,0,133,18,95,36271,100,0,100,14,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1583,100,1583,63,32,100,45,100,1056,100,4,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
50,80960794,116.2461082,0,84,0,100,38,86,58784,94,2373284242,116.028169,7.876204596,18,72501,100,0,100,36,100,0,100,100,100,0,100,0,1,243,100,2,70,30,93,15878,100,8,57,87081,30,30,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,72418,100,1.23935E+11,100,6.3477E+11,1
